SMILES,Input_SMILES,Tanimoto,NLL
CC(C)OC(O)=N[C@H](C(O)=NC(C)c1ccc(C(F)(F)F)cc1)C(C)C,Cc1ccc(C(C)N=C(O)[C@@H](N=C(O)OC(C)C)C(C)C)cc1,0.6666666666666666,3.28
CN(CC[C@H](N)CC(O)=N[C@H]1C=C[C@H](n2ccc(=N)nc2O)O[C@@H]1C(=O)O)C(=N)N,CN(CC[C@H](N)CC(O)=N[C@H]1C=C[C@H](n2ccc(=N)nc2O)O[C@@H]1C(=O)O)C(=N)N,1.0,0.35
CN(C)CC[C@H](N)CC(O)=N[C@H]1C=C[C@H](n2ccc(=N)nc2O)O[C@@H]1C(=O)O,CN(CC[C@H](N)CC(O)=N[C@H]1C=C[C@H](n2ccc(=N)nc2O)O[C@@H]1C(=O)O)C(=N)N,0.8333333333333334,5.17
C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)N=C(O)C2)C(=O)[C@@H](C)C1,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)N=C(O)C2)C(=O)[C@@H](C)C1,0.6074766355140186,0.7
C[C@@H]1C[C@@H]([C@@H](O)CC2CC(=O)N=C(O)C2)C(=O)[C@@H](C)C1,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)N=C(O)C2)C(=O)[C@@H](C)C1,0.6111111111111112,2.05
C[C@@H]1C[C@@H](C(O)CC2CC(=O)N=C(O)C2)C(=O)[C@@H](C)C1,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)N=C(O)C2)C(=O)[C@@H](C)C1,-1,2.22
CC1CC(C(O)CC2CC(=O)N=C(O)C2)C(=O)[C@@H](C)C1,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)N=C(O)C2)C(=O)[C@@H](C)C1,1.0,3.55
CC1CC(C)C(=O)C(C(O)CC2CC(=O)N=C(O)C2)C1,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)N=C(O)C2)C(=O)[C@@H](C)C1,0.7291666666666666,3.74
C[C@H]1O[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](N)C[C@@H]1N=C(N)C(=O)O,C[C@H]1O[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](N)C[C@@H]1N=C(N)C(=O)O,0.7659574468085106,0.61
C[C@H]1O[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](N)C[C@@H]1N=C(N)C(=O)O,C[C@H]1O[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](N)C[C@@H]1N=C(N)C(=O)O,0.5833333333333334,2.37
CS[C@H]1O[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](N)C[C@@H]1N=C(N)C(=O)O,C[C@H]1O[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](N)C[C@@H]1N=C(N)C(=O)O,0.6363636363636364,3.87
CC1=CC(O[C@@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H]2O)=C(N)C[C@@H]1N=C(N)C(=O)O,C[C@H]1O[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](N)C[C@@H]1N=C(N)C(=O)O,1.0,4.5
C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]2O)[C@@H](N)C[C@@H]1N=C(N)C(=O)O,C[C@H]1O[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](N)C[C@@H]1N=C(N)C(=O)O,1.0,4.97
N=C(O)OC[C@@H](O)[C@H](O)[C@@H](N)C(O)=N[C@H](C(=O)O)[C@H]1O[C@@H](n2cc(C(=O)O)c(O)nc2=O)[C@H](O)[C@@H]1O,N=C(O)OC[C@@H](O)[C@H](O)[C@@H](N)C(O)=N[C@H](C(=O)O)[C@H]1O[C@@H](n2cc(C(=O)O)c(O)nc2=O)[C@H](O)[C@@H]1O,1.0,0.11
N=C(O)OC[C@@H](O)[C@H](O)[C@@H](N)C(O)=N[C@H](C(=O)O)[C@H]1O[C@H](n2cc(C(=O)O)c(O)nc2=O)[C@H](O)[C@@H]1O,N=C(O)OC[C@@H](O)[C@H](O)[C@@H](N)C(O)=N[C@H](C(=O)O)[C@H]1O[C@@H](n2cc(C(=O)O)c(O)nc2=O)[C@H](O)[C@@H]1O,0.75,4.18
C[C@H](O)[C@H](O)[C@@H](O)C(O)=N[C@H](C(=O)O)[C@H]1O[C@@H](n2cc(C(=O)O)c(O)nc2=O)[C@H](O)[C@@H]1O,N=C(O)OC[C@@H](O)[C@H](O)[C@@H](N)C(O)=N[C@H](C(=O)O)[C@H]1O[C@@H](n2cc(C(=O)O)c(O)nc2=O)[C@H](O)[C@@H]1O,0.8533333333333334,5.23
N=C(O)OC[C@@H](O)[C@H](O)[C@@H](O)C(O)=N[C@H](C(=O)O)[C@H]1O[C@@H](n2cc(C(=O)O)c(O)nc2=O)[C@H](O)[C@@H]1O,N=C(O)OC[C@@H](O)[C@H](O)[C@@H](N)C(O)=N[C@H](C(=O)O)[C@H]1O[C@@H](n2cc(C(=O)O)c(O)nc2=O)[C@H](O)[C@@H]1O,1.0,5.35
C[C@]1(O)[C@@H]([C@H](N=C(O)[C@H](N)[C@@H](O)[C@H](O)COC(=N)O)C(=O)O)O[C@@H](n2cc(C(=O)O)c(O)nc2=O)[C@@H]1O,N=C(O)OC[C@@H](O)[C@H](O)[C@@H](N)C(O)=N[C@H](C(=O)O)[C@H]1O[C@@H](n2cc(C(=O)O)c(O)nc2=O)[C@H](O)[C@@H]1O,0.7066666666666667,6.36
OCC1=C[C@H](N[C@H]2C[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,OCC1=C[C@H](N[C@H]2C[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0.8552631578947368,0.85
OC[C@H]1C[C@H](N[C@H]2C[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,OCC1=C[C@H](N[C@H]2C[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0.7066666666666667,1.7
OCC1=C[C@H](N[C@H]2C[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,OCC1=C[C@H](N[C@H]2C[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0.8243243243243243,1.97
OCC1=C[C@H](N[C@H]2C[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,OCC1=C[C@H](N[C@H]2C[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,-1,3.4
OCC1=C[C@H](N[C@H]2C[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,OCC1=C[C@H](N[C@H]2C[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,-1,3.44
CO/N=C(/C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,CO/N=C(/C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,-1,0.06
CO/N=C(\C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,CO/N=C(/C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,-1,3.26
CON=C(C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,CO/N=C(/C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,-1,4.16
CO/N=C(/C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2F)c1F,CO/N=C(/C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,1.0,7.02
COC(=O)C(=COCF)c1ccccc1COc1nc(Cl)c(Cl)cc1Cl,COC(=O)C(=COCF)c1ccccc1COc1nc(Cl)c(Cl)cc1Cl,0.675,0.09
COC(=O)C(=COC[18F])c1ccccc1COc1nc(Cl)c(Cl)cc1Cl,COC(=O)C(=COCF)c1ccccc1COc1nc(Cl)c(Cl)cc1Cl,0.7380952380952381,2.94
CCOC(=O)C(=COCF)c1ccccc1COc1nc(Cl)c(Cl)cc1Cl,COC(=O)C(=COCF)c1ccccc1COc1nc(Cl)c(Cl)cc1Cl,0.6222222222222222,5.39
CCOC(=O)C(=COC)c1ccccc1COc1nc(Cl)c(Cl)cc1Cl,COC(=O)C(=COCF)c1ccccc1COc1nc(Cl)c(Cl)cc1Cl,0.5333333333333333,5.54
COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,1.0,0.27
COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(C(F)(F)F)cc2)n1,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,0.7297297297297297,2.74
COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(OC)cc2)n1,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,0.8529411764705882,3.25
CON(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,0.7916666666666666,3.59
COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(C)cc2)n1,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,0.7297297297297297,3.79
COC(=O)N(OC)c1ccccc1COc1c(C)c(-c2ccccc2)nn1C,COC(=O)N(OC)c1ccccc1COc1c(C)c(-c2ccccc2)nn1C,1.0,0.2
COC(=O)N(OC)c1ccccc1COc1c(C)c(-c2ccc(Cl)cc2)nn1C,COC(=O)N(OC)c1ccccc1COc1c(C)c(-c2ccccc2)nn1C,0.8135593220338984,3.34
CCOC(=O)N(OC)c1ccccc1COc1c(C)c(-c2ccccc2)nn1C,COC(=O)N(OC)c1ccccc1COc1c(C)c(-c2ccccc2)nn1C,0.5066666666666667,3.46
COC(=O)N(OC)c1ccccc1COc1c(C)c(-c2ccc(OC)cc2)nn1C,COC(=O)N(OC)c1ccccc1COc1c(C)c(-c2ccccc2)nn1C,0.5633802816901409,3.67
COC(=O)N(OC)c1ccccc1COc1c(C)c(-c2ccc(C)cc2)nn1C,COC(=O)N(OC)c1ccccc1COc1c(C)c(-c2ccccc2)nn1C,0.7142857142857143,4.12
COC(=O)N(OC)c1ccccc1COc1nc(Cl)c(Cl)cc1Cl,COC(=O)N(OC)c1ccccc1COc1nc(Cl)c(Cl)cc1Cl,1.0,0.28
CO/C=C(/C(=O)OC)c1ccccc1COc1nc(Cl)c(Cl)cc1Cl,COC(=O)N(OC)c1ccccc1COc1nc(Cl)c(Cl)cc1Cl,0.7241379310344828,2.58
CON(OC)c1ccccc1COc1nc(Cl)c(Cl)cc1Cl,COC(=O)N(OC)c1ccccc1COc1nc(Cl)c(Cl)cc1Cl,0.8214285714285714,3.43
CCOC(=O)N(OC)c1ccccc1COc1nc(Cl)c(Cl)cc1Cl,COC(=O)N(OC)c1ccccc1COc1nc(Cl)c(Cl)cc1Cl,0.7049180327868853,4.55
CCCCN=C(O)n1c(N=C(O)OC)nc2ccccc21,CCCCN=C(O)n1c(N=C(O)OC)nc2ccccc21,0.8103448275862069,0.85
CCCN=C(O)n1c(N=C(O)OC)nc2ccccc21,CCCCN=C(O)n1c(N=C(O)OC)nc2ccccc21,1.0,1.99
CCN=C(O)n1c(N=C(O)OC)nc2ccccc21,CCCCN=C(O)n1c(N=C(O)OC)nc2ccccc21,0.8488372093023255,2.59
CCCCN=C(O)n1c(N=C(O)OCC)nc2ccccc21,CCCCN=C(O)n1c(N=C(O)OC)nc2ccccc21,0.8021978021978022,3.18
COC(O)=Nc1nc2ccccc2n1C(O)=NCCCCCCC#N,CCCCN=C(O)n1c(N=C(O)OC)nc2ccccc21,0.6530612244897959,5.23
COC(O)=Nc1nc2ccccc2n1C(O)=NCCCCCC#N,COC(O)=Nc1nc2ccccc2n1C(O)=NCCCCCC#N,0.7741935483870968,0.63
COC(O)=Nc1nc2ccccc2n1C(O)=NCCCCC#N,COC(O)=Nc1nc2ccccc2n1C(O)=NCCCCCC#N,1.0,1.2
CCCCCN=C(O)n1c(N=C(O)OC)nc2ccccc21,COC(O)=Nc1nc2ccccc2n1C(O)=NCCCCCC#N,0.8829787234042553,4.01
CCOCCOCCOC(O)=Nc1nc2ccccc2[nH]1,CCOCCOCCOC(O)=Nc1nc2ccccc2[nH]1,0.8241758241758241,0.28
COCCOCCOC(O)=Nc1nc2ccccc2[nH]1,CCOCCOCCOC(O)=Nc1nc2ccccc2[nH]1,0.711340206185567,1.68
CCCOCCOC(O)=Nc1nc2ccccc2[nH]1,CCOCCOCCOC(O)=Nc1nc2ccccc2[nH]1,0.71,4.6
COC(O)=Nc1nc2ccccc2[nH]1,CCOCCOCCOC(O)=Nc1nc2ccccc2[nH]1,1.0,5.18
CCCOCCOCCOC(O)=Nc1nc2ccccc2[nH]1,CCOCCOCCOC(O)=Nc1nc2ccccc2[nH]1,1.0,5.59
COC(O)=Nc1nc2ccccc2n1C(O)=NCCSC,COC(O)=Nc1nc2ccccc2n1C(O)=NCCSC,0.7551020408163265,0.24
CCOC(O)=Nc1nc2ccccc2n1C(O)=NCCSC,COC(O)=Nc1nc2ccccc2n1C(O)=NCCSC,0.6923076923076923,3.31
COC(O)=Nc1nc2ccccc2n1C(O)=NCCCSC,COC(O)=Nc1nc2ccccc2n1C(O)=NCCSC,0.7551020408163265,3.74
COC(O)=Nc1nc2ccccc2n1C(O)=NCC(C)C,COC(O)=Nc1nc2ccccc2n1C(O)=NCCSC,1.0,4.5
CCOC(O)=NC(S)=Nc1ccccc1N=C(S)N=C(O)OCC,CCOC(O)=NC(S)=Nc1ccccc1N=C(S)N=C(O)OCC,0.8701298701298701,0.32
COC(O)=NC(S)=Nc1ccccc1N=C(S)N=C(O)OC,CCOC(O)=NC(S)=Nc1ccccc1N=C(S)N=C(O)OCC,0.775,2.74
CCOC(O)=NC(S)=Nc1ccccc1N=C(S)N=C(O)OC,CCOC(O)=NC(S)=Nc1ccccc1N=C(S)N=C(O)OCC,0.8,2.9
COC(O)=NC(S)=Nc1ccccc1N=C(S)N=C(O)OC(C)C,CCOC(O)=NC(S)=Nc1ccccc1N=C(S)N=C(O)OCC,0.7317073170731707,3.08
CCCOC(O)=NC(S)=Nc1ccccc1N=C(S)N=C(O)OCC,CCOC(O)=NC(S)=Nc1ccccc1N=C(S)N=C(O)OCC,1.0,3.85
CCCOC(O)=NC(S)=Nc1ccccc1N=C(S)N=C(O)OC,COC(O)=NC(S)=Nc1ccccc1N=C(S)N=C(O)OC,0.7796610169491526,4.32
COC(O)=NC(S)=Nc1ccccc1N=C(S)N=C(S)OC,COC(O)=NC(S)=Nc1ccccc1N=C(S)N=C(O)OC,0.6206896551724138,4.7
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,0.85,0.17
CCOc1c(OC)ccc2cc3[n+](cc12)CCc1cc2c(cc1-3)OCO2,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,0.7619047619047619,3.41
COc1ccc2cc3[n+](cc2c1O)CCc1cc2c(cc1-3)OCO2,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,1.0,4.23
COc1ccc2cc3[n+](cc2c1OC(C)=O)CCc1cc2c(cc1-3)OCO2,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,0.7868852459016393,4.77
C=C(C)C1CC=C(C)C(=O)C1,C=C(C)C1CC=C(C)C(=O)C1,0.7966101694915254,0.38
C=C(C)[C@@H]1CC=C(C)C(=O)C1,C=C(C)C1CC=C(C)C(=O)C1,0.7868852459016393,2.25
CC1=CCC(C(C)=C(C)C)CC1=O,C=C(C)C1CC=C(C)C(=O)C1,0.7419354838709677,2.72
C=C(C)[C@H]1CC=C(C)C(=O)C1,C=C(C)C1CC=C(C)C(=O)C1,1.0,2.92
C=C(C)C1CC=C(C)C(=S)C1,C=C(C)C1CC=C(C)C(=O)C1,1.0,4.66
CC1=C2[C@H]3OC(=O)[C@@H](C)[C@@H]3CC[C@@]2(C)C=CC1=O,CC1=C2[C@H]3OC(=O)[C@@H](C)[C@@H]3CC[C@@]2(C)C=CC1=O,0.85,0.66
CC1=C2C3OC(=O)[C@@H](C)[C@@H]3CC[C@@]2(C)C=CC1=O,CC1=C2[C@H]3OC(=O)[C@@H](C)[C@@H]3CC[C@@]2(C)C=CC1=O,0.7682926829268293,1.69
CC1=C2[C@@H]3OC(=O)[C@@H](C)[C@@H]3CC[C@@]2(C)C=CC1=O,CC1=C2[C@H]3OC(=O)[C@@H](C)[C@@H]3CC[C@@]2(C)C=CC1=O,0.8,2.92
CC1=C2[C@H]3OC(=O)C(C)[C@@H]3CC[C@@]2(C)C=CC1=O,CC1=C2[C@H]3OC(=O)[C@@H](C)[C@@H]3CC[C@@]2(C)C=CC1=O,1.0,3.71
CC1=C2C3OC(=O)C(C)(C)[C@@H]3CC[C@@]2(C)C=CC1=O,CC1=C2[C@H]3OC(=O)[C@@H](C)[C@@H]3CC[C@@]2(C)C=CC1=O,0.7682926829268293,3.98
CCCOC/C(=N\c1ccc(Cl)cc1C(F)(F)F)n1ccnc1,CCCOC/C(=N\c1ccc(Cl)cc1C(F)(F)F)n1ccnc1,0.84,0.77
CCOC/C(=N\c1ccc(Cl)cc1C(F)(F)F)n1ccnc1,CCCOC/C(=N\c1ccc(Cl)cc1C(F)(F)F)n1ccnc1,0.7435897435897436,1.05
COC/C(=N\c1ccc(Cl)cc1C(F)(F)F)n1ccnc1,CCCOC/C(=N\c1ccc(Cl)cc1C(F)(F)F)n1ccnc1,1.0,3.95
Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,1.0,0.08
FC(F)(F)c1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,0.7142857142857143,4.43
Cc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,0.7333333333333333,4.75
FC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)C1,Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,0.8333333333333334,4.9
CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,0.7368421052631579,0.31
CC(C1CC1)C(O)(Cn1cncn1)c1ccc(F)cc1,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,1.0,1.73
C[C@H](C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,0.8115942028985508,4.06
C[C@@H](C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,0.7142857142857143,4.18
CC(C)(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,0.5769230769230769,4.36
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,0.6986301369863014,0.49
Clc1ccc(Oc2ccc(C3(Cn4cncn4)OCCO3)c(Cl)c2)cc1,CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,1.0,1.95
C[C@@H]1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,0.8441558441558441,2.98
C[C@H]1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,0.8441558441558441,3.1
C[C@@H]1CO[C@@](Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,0.75,3.9
CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,0.7317073170731707,0.45
CC(C)(C)[C@@H](O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,1.0,1.85
CC(C)(C)[C@H](O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,-1,2.01
CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1)n1cncn1,CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,0.7027027027027027,4.04
Cc1ccc(/C=C(\n2cncn2)C(O)(C(C)(C)C)C(C)(C)C)cc1,CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,-1,5.09
CC(C)[C@H](O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,CC(C)(C)[C@@H](O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,0.8285714285714286,3.41
CC(C)(C)C[C@@H](O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,CC(C)(C)[C@@H](O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,1.0,4.54
CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,0.7777777777777778,0.43
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,0.7752808988764045,2.23
CC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,0.8452380952380952,2.82
CC(C)C1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,0.75,2.85
CCCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,0.7303370786516854,3.69
FC(F)(F)COC1CCC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,FC(F)(F)COC1CCC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,0.625,0.56
OC1CCC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,FC(F)(F)COC1CCC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,0.6185567010309279,2.05
FC(F)(F)CO[C@@H]1CCC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,FC(F)(F)COC1CCC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,0.6122448979591837,2.68
FC(F)(F)CO[C@H]1CCC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,FC(F)(F)COC1CCC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,0.7303370786516854,2.82
Clc1ccc(C2(Cn3cncn3)CCC(OCC(Cl)(Cl)Cl)O2)c(Cl)c1,FC(F)(F)COC1CCC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,1.0,2.95
Clc1ccc(CSC(Cn2cncn2)=Nc2ccc(Cl)cc2Cl)cc1,Clc1ccc(CSC(Cn2cncn2)=Nc2ccc(Cl)cc2Cl)cc1,0.8604651162790697,0.12
Fc1ccc(CSC(Cn2cncn2)=Nc2ccc(Cl)cc2Cl)cc1,Clc1ccc(CSC(Cn2cncn2)=Nc2ccc(Cl)cc2Cl)cc1,0.8604651162790697,2.83
Cc1ccc(CSC(Cn2cncn2)=Nc2ccc(Cl)cc2Cl)cc1,Clc1ccc(CSC(Cn2cncn2)=Nc2ccc(Cl)cc2Cl)cc1,0.63,4.45
Clc1ccc(CSC(Cn2ccnc2)=Nc2ccc(Cl)cc2Cl)cc1,Clc1ccc(CSC(Cn2cncn2)=Nc2ccc(Cl)cc2Cl)cc1,0.8735632183908046,4.58
Clc1ccc(N=C(Cn2cncn2)SCc2ccccc2)c(Cl)c1,Clc1ccc(CSC(Cn2cncn2)=Nc2ccc(Cl)cc2Cl)cc1,1.0,5.01
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,0.6739130434782609,0.25
CC(C)[C@H]1CC[C@@H](Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,0.6739130434782609,3.82
Cc1ccc(CC2CCC(C(C)C)C2(O)Cn2cncn2)cc1,CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,0.6739130434782609,3.93
CC(C)[C@@H]1CC[C@H](Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,0.648936170212766,3.96
CC(C)[C@@H]1CC[C@@H](Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,1.0,4.03
FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,0.7540983606557377,0.62
FC(F)(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,0.4861111111111111,1.41
