index,smiles,f_score,h_score,i_score,p_score
1230,Clc1ccc(C2(Cn3cncn3)CCC(OCC(Cl)(Cl)Cl)O2)c(Cl)c1,0.44118497,0.99921525,0.2255429,0.014358164000000001
1231,Fc1ccc(CSC(Cn2cncn2)=Nc2ccc(Cl)cc2Cl)cc1,0.43662432,0.9967836,0.09268312000000001,0.04065099
1232,Cc1ccc(CSC(Cn2cncn2)=Nc2ccc(Cl)cc2Cl)cc1,0.37401614,0.9995826,0.07424803,0.025481010000000002
1233,Clc1ccc(CSC(Cn2ccnc2)=Nc2ccc(Cl)cc2Cl)cc1,0.36981717000000003,0.99995506,0.1319192,0.019149564
1234,Clc1ccc(N=C(Cn2cncn2)SCc2ccccc2)c(Cl)c1,0.3442614,0.999076,0.083395205,0.020597246
1235,CC(C)[C@H]1CC[C@@H](Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,0.41889688,0.9252151,0.119607694,0.29918814
1236,Cc1ccc(CC2CCC(C(C)C)C2(O)Cn2cncn2)cc1,0.41975528,0.8975508,0.19381008,0.5144428999999999
1237,CC(C)[C@@H]1CC[C@H](Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,0.4187035,0.9244709600000001,0.10871259,0.30269328
1238,CC(C)[C@@H]1CC[C@@H](Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,0.41877142,0.924801,0.11488936,0.30088753
1239,FC(F)(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,0.44412009999999996,0.94568574,0.2038584,0.014104346
1240,FC(F)(OCC(Cn1cncn1)c1ccc(Cl)cc1Cl)C(Cl)Cl,0.4056961,0.9643434999999999,0.17231093,0.008179031
1241,CC(C)(C)[C@@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,0.29241228,0.29394063,0.050597563000000005,0.044977643000000005
1242,CC(C)(C)[C@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,0.29243422,0.294744,0.051659737000000004,0.044923887
1243,CC(C)C(O)/C(=C\c1ccc(Cl)cc1)n1cncn1,0.288951,0.12087912,0.07140513,0.052183999999999994
1244,CC(C)(C)C(O)/C(=C\c1ccc(F)cc1)n1cncn1,0.2997453,0.14792752,0.05599747,0.10931572
1245,CC(C)[C@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,0.28898975,0.12121967,0.07286235,0.052198283000000005
1246,CC(C)(C)C[C@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,0.33803326,0.50984544,0.053285073,0.09400864
1247,C[C@]1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,0.717565,0.96664697,0.3450685,0.5374268
1248,C[C@@]1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,0.71750206,0.9664786999999999,0.3356386,0.5397061
1249,CC1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccc(Br)cc2)C1=O,0.8699633999999999,0.99639255,0.5443082,0.6719371
1250,CCC1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,0.76669115,0.98587865,0.3373,0.67989963
1251,CCOC(=O)C1(C)OC(=O)N(c2cc(C)cc(C)c2)C1=O,0.42280328,0.01031745,0.7700748,0.047692213000000004
1252,C/C=C\COC(=O)C1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,0.5628772,0.17850028,0.72675455,0.028764209000000002
1253,CCOC(=O)C1(C)OC(=O)N(c2cc(F)cc(F)c2)C1=O,0.42106524,0.01567148,0.7872824700000001,0.061948385
1254,CCOC(=O)C1(C)OC(=O)N(c2cc(Cl)cc(C#N)c2)C1=O,0.72178906,0.06846246,0.69091016,0.050413888000000004
1255,CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,0.25835338,0.021117363,0.6067327,0.0015700279
1256,CCC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,0.25980955,0.022561545000000002,0.5851029,0.0023383987
1257,CCOCC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,0.29527548,0.03306136,0.64229274,0.0070147044
1258,C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,0.24963492,0.024898093000000003,0.5893189,0.0022699223000000003
1259,CC12CC1(C(F)(F)F)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,0.45277039999999996,0.8971593,0.6679605,0.006951052
1260,Cc1cc(N2C(=O)C3(C)CC3(C)C2=O)cc(Cl)c1Cl,0.37679154,0.5913605,0.6404677999999999,0.0082995845
1261,COc1cc(N2C(=O)C3(C)CC3(C)C2=O)cc(OC)c1OC,0.48919374,0.30816525,0.72842723,0.16549183
1262,Cc1cc(N2C(=O)C3(C)CC3(C)C2=O)cc(C)c1Cl,0.39128903,0.3472516,0.6480275400000001,0.013510282
1263,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)(Cl)Cl,0.45403525,0.98031175,0.7825814,0.0014003937
1264,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)(Cl)C(Cl)Cl,0.56583387,0.9989273999999999,0.8519715999999999,0.0011733673000000001
1265,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,0.38222942,0.32684836,0.73651767,0.0022196684
1266,CC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,0.37151408,0.1002242,0.74116033,0.0045182714
1267,C=C(C)CSN1C(=O)C2CC=CCC2C1=O,0.35653973,0.015047922000000002,0.7258433,0.014092518
1268,C=CCSN1C(=O)c2ccccc2C1=O,0.27674022,0.0060351607,0.5825895,0.008802759
1269,CC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,0.3342495,0.038033713000000004,0.59911144,0.002991914
1270,C=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,0.31982782,0.18513623,0.56034094,0.0013157994
1271,O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)C(Cl)(Cl)Cl,0.42045116,0.91649145,0.7078755,0.0010460130000000002
1272,CN(C)N=C(S)SSSC(S)=NN(C)C,0.33603635,0.98966706,0.9782455999999999,0.0010870207
1273,CCN(C)N=C(S)SSC(S)=NN(C)C,0.281149,0.9496445,0.9683915999999999,0.0015316155
1274,CCN(C)N=C(S)SSSC(S)=NN(C)C,0.35697675,0.99181116,0.9757355999999999,0.0020242792
1275,CN(C)C(=S)SCc1ccccc1,0.17180026,0.00605417,0.5009325,0.0006110409000000001
1276,CN(C)C(=S)SCN1CCCCC1,0.15916991,0.013919543500000001,0.66056097,0.0014709115
1277,CCN(CC)C(=S)SCN1CCOCC1,0.22327417,0.004441372,0.69164395,0.0014914363
1278,CN(C)C(=S)SCN1CCSCC1,0.16209158,0.0029016370000000003,0.72790796,0.00044744313
1279,CN(C)C(=S)SSSC(S)=NCCN=C(S)SSC(=S)N(C)C,0.58816135,0.999977,0.9784273,0.00089212286
1280,CCN(C)C(=S)SSC(S)=NCCN=C(S)SSC(=S)N(C)C,0.5535221,0.9998857,0.97666305,0.0010838421
1281,O=C1SSC2=NCCN12,0.12563865,3.9641465e-05,0.8419919,0.0011111536000000001
1282,C=C1SSC2=NCCN12,0.09423039,0.0006632999,0.78170675,0.00022703947999999999
1283,S=C1SC2=NCCN12,0.09855999,0.00012875126,0.7896346,0.00017476434
1284,CC1NC(C)N(CCN2C(=S)SC(C)N(C)C2C)C(=S)S1,0.4006729,0.722955,0.6509161,0.01764377
1285,CC1NC(C)N(CCN2C(=S)S[C@H](C)NC2C)C(=S)S1,0.39119548,0.5447791,0.6837947999999999,0.020503538
1286,CCC1NC(C)N(CCN2C(=S)SC(C)NC2C)C(=S)S1,0.40196055,0.7110812999999999,0.6710689,0.03579339
1287,CC1NC(C)N(CCN2C(=S)S[C@@H](C)NC2C)C(=S)S1,0.3912503,0.5457634,0.68596935,0.020424055
1288,OC(=NN=C1OCCS1)c1ccccc1,0.22680975,0.0034787979,0.33581126,0.018662235000000003
1289,O=C(NN=C1SCCS1)c1ccccc1,0.2709426,0.0042250410000000006,0.58698136,0.023820497000000003
1290,COC(=NN=C1SCCS1)c1ccccc1,0.25341892,0.15815538,0.5028296,0.0042714537
1291,COc1ccccc1C(O)=NN=C1SCCS1,0.28593028,0.030858122,0.40981692000000003,0.023998257000000002
1292,O=C1C=CC(=NN=C(O)c2ccccc2)C=C1,0.33101007,0.023449114,0.328107,0.06265989
1293,CON=C1C=CC(=NN=C(O)c2ccccc2)C=C1,0.33578297,0.45659086,0.14564961,0.038102232
1294,OC1=CC(=NN=C(O)c2ccccc2)C=C1,0.23939572,0.011022169,0.15312982,0.05037833
1295,CCOC(=O)C1=CC(=NN=C(O)c2ccccc2)C=C1,0.2860724,0.041453462,0.21700366000000001,0.12783004
1296,CSC1=NC(C)(c2ccccc2)C(=O)N1Nc1ccccc1,0.3531349,0.32814889999999997,0.67751485,0.09568065
1297,CSC1=N[C@](C)(c2ccccc2)C(=O)N1Nc1ccccc1,0.3531864,0.33060429,0.6794816,0.09551465
1298,COC1=N[C@@](C)(c2ccccc2)C(=O)N1Nc1ccccc1,0.2986099,0.078261144,0.62858534,0.11795096000000001
1299,CCSC1=NC(C)(c2ccccc2)C(=O)N1Nc1ccccc1,0.35968897,0.5228621,0.6469381,0.10696107
1300,CCCCCCCCCCCN1CC(C)OC(C)C1,0.38782018,0.71637344,0.65280306,0.026293807000000002
1301,CCCCCCCCCCN1CC(C)OC(C)C1,0.36943907,0.5527491999999999,0.64940184,0.017319035
1302,CCCCCCCCCN1CC(C)OC(C)C1,0.34530485,0.29968166,0.6463139999999999,0.011814234000000002
1303,CCCCCCCCN1CC(C)OC(C)C1,0.31273639999999997,0.12404065,0.6451418,0.0078928955
1304,CC1CN(C2CCCCCCCCCC2)CC(C)O1,0.39574245,0.75334173,0.6484177999999999,0.015591336
1305,CC1CN(C2CCCCCCCCC2)CC(C)O1,0.38355178,0.6504449999999999,0.6550901,0.011772249
1306,C[C@@H]1CN(C2CCCCCCCCCC2)C[C@H](C)O1,0.3960242,0.7549975999999999,0.65228105,0.015476903
1307,C[C@@H]1CN(C2CCCCCCCCC2)C[C@H](C)O1,0.38385195,0.652386,0.65901816,0.01167879
1308,CN1OC(c2ccc(Cl)cc2)CC1(C)c1cccnc1,0.2596099,0.7845759999999999,0.35994476000000003,0.013092874000000001
1309,CN1OC(c2ccc(Cl)cc2)C[C@@]1(C)c1cccnc1,0.25958884,0.7843338999999999,0.35717276000000003,0.013143612
1310,CN1OC(c2ccc(Cl)cc2)CC1c1cccnc1,0.25594422,0.7059532,0.36047035,0.010439646
1311,Cc1ccc(C2CC(c3ccc(Cl)cc3)ON2C)cn1,0.30649698000000003,0.79497397,0.32532635,0.010490476
1312,Cc1ccccc1-c1c(N)n(C(=O)SC(C)C)n(C(C)C)c1=O,0.38957044,0.025652817,0.60315305,0.27491662
1313,C#CCSC(=O)n1c(N)c(-c2ccccc2C)c(=O)n1C(C)C,0.4126628,0.0006085357,0.7189380999999999,0.10490973
1314,CC(C)=CCSC(=O)n1c(N)c(-c2ccccc2C)c(=O)n1C(C)C,0.45670223,0.16570775000000001,0.5800489,0.5614589
1315,C=CCSC(=O)n1c(N)c(-c2c(C)cccc2C)c(=O)n1C(C)C,0.39540547,0.046853717,0.59060025,0.38681635000000003
1316,CON(C(=O)c1cn(C)nc1C(F)F)[C@H](C)Cc1c(Cl)cc(Cl)cc1Cl,0.40327759999999996,0.9409168,0.5660837,0.015750492
1317,CON(C(=O)c1cn(C)nc1C(F)F)[C@@H](C)Cc1c(Cl)cc(Cl)cc1Cl,0.40334929999999997,0.9411320999999999,0.5671754,0.015688017000000002
1318,COCCN(C(=O)c1cn(C)nc1C(F)F)C(C)Cc1c(Cl)cc(Cl)cc1Cl,0.51201165,0.93319714,0.19582722,0.07255173
1319,CON(C(=O)c1cn(C)nc1C(F)(F)F)C(C)Cc1c(Cl)cc(Cl)cc1Cl,0.47308943000000003,0.9763255999999999,0.5872630999999999,0.01338009
1320,CCCCc1c(OS(=O)(=O)N(C)C)nc(=NCCC)[nH]c1C,0.3424916,0.0043593533,0.4637502,0.16965404
1321,CCCc1c(OS(=O)(=O)N(C)C)nc(=NCC)[nH]c1C,0.26042706,0.0005847636000000001,0.5506723,0.08700917
1322,FC1(F)N=C(c2cnc3ccccc3c2)c2ccccc2C1(F)F,0.43207347,0.964885,0.07705645,0.07492508
1323,CC1(C)N=C(c2ccc3ccccc3c2)c2ccccc2C1(F)F,0.42766467,0.8403718,0.094933584,0.09408164000000001
1324,CC1(C)N=C(c2ccc3ccccc3n2)c2ccccc2C1(F)F,0.42656082,0.83740324,0.07265852,0.10770823
1325,C[C@@H]1N=C(c2cnc3ccccc3c2)c2ccccc2C1(F)F,0.40901387,0.7282873,0.07227636,0.12399884
1326,O=C1C(Cl)=C(Cl)C(=O)C(Br)=C1Cl,0.39722323,0.04052353,0.923588,0.00016522732999999998
1327,O=C1C(Cl)=C(Cl)C(=O)C(Br)=C1Br,0.4215868,0.07777319,0.93063873,0.00023479485999999998
1328,O=C1C=C(Cl)C(=O)C(Cl)=C1Cl,0.30324578,0.009740643,0.835623,0.00021080302999999998
1329,N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C(=O)O,0.42547712,0.00088296045,0.7059649,0.15158278
1330,C#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,0.5174289,0.35118875,0.45032102,0.006847535300000001
1331,N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C(F)(F)F,0.5862708,0.8162157999999999,0.44475383,0.032937307
1332,CCOC(=O)c1sc2c(=O)c3ccccc3c(=O)c=2sc1C(=O)OCC,0.6766417,0.6417417999999999,0.6889219,0.5889981
1333,O=c1sc2nc3ccccc3nc2s1,0.38201174,0.033273757,0.3155183,0.008461958
1334,O=c1sc2nc3ccc(Cl)cc3nc2s1,0.37212062,0.06132608,0.35413846,0.008030539
1335,O=c1sc2nc3ccc(Br)cc3nc2s1,0.41553625,0.091151305,0.5452760999999999,0.014444967000000001
1336,COc1ccc2nc3sc(=O)sc3nc2c1,0.3761425,0.017584534000000002,0.29894757,0.047385238
1337,COc1ccc2nc3sc(=S)sc3nc2c1,0.35631788000000003,0.36557692,0.18448265,0.010446507
1338,CCN=c1[nH]c(CC)c(C(O)=NC(C#N)c2ccco2)s1,0.56709874,0.9333667999999999,0.34761149999999996,0.14078094
1339,CCN=c1[nH]c(CC)c(C(O)=NC(C#N)c2ccc(C)o2)s1,0.60905594,0.9680198,0.21698266,0.1463689
1340,CCN=c1[nH]c(CC)c(C(O)=NC(C#N)c2ccc[nH]2)s1,0.5368729999999999,0.27146319999999996,0.47525838000000004,0.24061748
1341,CCN=c1[nH]c(CC)c(C(O)=NC(C#N)c2ccc(Cl)s2)s1,0.54887956,0.8921312,0.39178988000000003,0.10969558
1342,CCCCCCCn1sccc1=O,0.22716413,0.00082162546,0.6127051,0.0061113276
1343,CCCCCCn1sccc1=O,0.18806517,0.00033143910000000003,0.6250097,0.0040431186
1344,CCCCCCCCCn1sccc1=O,0.30762315,0.0049698013,0.5962605999999999,0.013767239
1345,C#CCCCCCn1sccc1=O,0.11755199000000001,3.9667328e-05,0.7184747,0.0019844738
1346,COc1ccccc1N1CCS/C1=C(/C#N)Sc1cc(C(F)(F)F)ccc1Cl,0.81317544,0.9996337999999999,0.1986173,0.04627547
1347,COc1ccccc1N1CCS/C1=C(/C#N)Sc1cc(C(F)(F)F)ccc1C(F)(F)F,0.8843778999999999,0.9999659999999999,0.34835932000000003,0.07423951
1348,COc1ccccc1N1CCS/C1=C(/C#N)Sc1cc(C(F)(F)F)ccc1[N+](=O)[O-],0.8239343,0.9991768999999999,0.18154277,0.37122002
1349,N#CC(Sc1cc(C(F)(F)F)ccc1F)=C1SCCN1c1ccccc1O,0.77149934,0.99914324,0.19525272,0.18811877
1350,CCN=C1SC(=NC(F)(F)F)C(=NC(F)(F)F)N1c1ccc(Cl)cc1,0.3102887,0.84952027,0.75493085,0.0026393672
1351,CN=C1SC(=NC(F)(F)F)C(=NC(F)(F)F)N1c1ccc(F)cc1,0.315542,0.6757756500000001,0.7850476,0.0038639067
1352,CN=C1SC(=NC(F)(F)F)C(=NC(F)(F)F)N1c1ccc(Br)cc1,0.36014813,0.84936076,0.802724,0.0036885818
1353,CN=C1SC(=NC(F)(F)F)C(=NC(F)(F)F)N1c1ccc(C)cc1,0.30879518,0.6969844,0.72727466,0.0036419240000000004
1354,CSC(O)=NCCCN(C)C,0.11922759999999999,0.00033040175999999997,0.69403476,0.0014449718
1355,CCNC(O)=NCCCN(C)C,0.08999298,1.862338e-05,0.6999977,0.0052392567
1356,CCNCCCN(C)C,0.085861936,0.0005520955,0.6179652,0.0016110183
1357,ClC1CCON=C1c1cc2ccccc2s1,0.25834128,0.346356,0.29849043000000003,0.007877276
1358,C[N+]1([O-])CCON=C1c1cc2ccccc2s1,0.12254529400000001,0.0024885105,0.7755236,0.019921819
1359,N#CCC(Br)(C#N)CBr,0.3690982,0.032100588,0.6046998,0.00017184054
1360,N#CCCC(Cl)(C#N)CBr,0.33234942,0.058908775000000003,0.60491323,0.00015316463
1361,C#CCCC(Br)(C#N)CBr,0.18931195,0.0034669156000000003,0.73042727,6.815730000000001e-05
1362,N#CCC(Cl)(C#N)CBr,0.34008664,0.009618819,0.6369473,0.00012267096
1363,CCn1c(=O)c2sc3c(=O)n(C)c(=O)c3sc2c1=O,0.3899564,0.0030553509,0.6749472,0.09759611
1364,CN(C)C(=O)Cn1c(=O)c2sc3c(=O)n(C)c(=O)c3sc2c1=O,0.45166957,0.0025402180000000003,0.78049785,0.70026654
1365,COC(=O)Cn1c(=O)c2sc3c(=O)n(C)c(=O)c3sc2c1=O,0.55681586,0.0043702920000000004,0.7860838,0.5047798
1366,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Br,0.2648082,0.6190713,0.8134426,4.578427699999999e-06
1367,ClC=C(Cl)C(Cl)=C(Cl)Cl,0.20361312,0.09913203,0.7244174,5.09629e-06
1368,CCCCCCCCCCC(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.61676145,0.9964736999999999,0.6431245,0.00504634
1369,CCCCCCCCCCCC(=O)Oc1c(Cl)cc(Cl)c(Cl)c1Cl,0.60160404,0.9924746,0.61720246,0.016517058
1370,CCCCCCCCCCCCC(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.6759407,0.9994191,0.6741014,0.012762942000000001
1371,CCCCCCCCCCCC(=O)Oc1c(Cl)c(Br)c(Br)c(Br)c1Cl,0.8091847,0.99989045,0.7737588999999999,0.056007363000000004
1372,CC([N+])c1sc(C#N)c(Cl)c1C#N,0.34837252,0.14912984,0.49226886000000003,0.0011411639
1373,N#Cc1sc(C[O-])c(C#N)c1Cl,0.36680925000000003,0.010250871,0.5544376,0.0040497463000000004
1374,CC([O-])([O-])c1sc(C#N)c(Cl)c1C#N,0.44093126,0.014458101000000001,0.41800117000000003,0.016386839
1375,CC([O-])c1sc(C#N)c(Cl)c1C(=N)N,0.30285874,0.0017288184000000002,0.76077765,0.05761593
1376,c1cncc([C@H]2CCCCN2)c1,0.13469084,0.03619664,0.5969723,0.013495604000000001
1377,Cc1cncc([C@@H]2CCCCN2)c1,0.16099876,0.051761057000000006,0.586531,0.016252970000000002
1378,c1cncc(C2CCCCN2)c1,0.13467404,0.03574111,0.5947433999999999,0.013540999000000001
1379,Clc1cncc([C@@H]2CCCCN2)c1,0.1620614,0.058824060000000004,0.55086553,0.0095709
1380,COc1ccc(C(C)C)cc1O,0.21080329,0.0015387669,0.593056,0.006158497000000001
1381,COc1ccc(C(C)C)cc1C(C)C,0.18265824,0.016129738,0.28885326,0.0020629074000000002
1382,CC(C)c1ccc(C(C)C)c(O)c1,0.26225495,0.016457427,0.34325865,0.0054313564
1383,C=C(C)C1CC=C(C)CC1,0.15051392,0.028738871000000003,0.7344815,0.00044569102
1384,C=C(C)[C@@H]1CC=C(C)CC1,0.15052353000000002,0.028975418000000003,0.7369146999999999,0.00044562708
1385,C=C(C)[C@H]1[CH]CC(C)=CC1,0.15797055000000002,0.02702075,0.7244273999999999,0.00046110273
1386,C=C(C)c1ccc(C)cc1,0.15119927,0.012790255,0.54448587,0.00023365210999999999
1387,O=C1CCCC2=C3CCCN4CCC[C@@H](CN12)[C@@H]34,0.27745423,0.2766431,0.6745401999999999,0.15095368
1388,OC1CCC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34,0.2734193,0.7952600000000001,0.6832350500000001,0.24641354000000001
1389,CN1CCCC1c1cccnc1,0.12651154,0.026722975000000003,0.6299132,0.0058473297
1390,CN1CCC[C@@H]1c1cccnc1,0.12649259000000002,0.026598955,0.6287676999999999,0.005893253
1391,c1cncc([C@@H]2CCCN2)c1,0.13383548,0.009971819,0.61822844,0.006969314000000001
1392,CN1CCCC1c1cncc(Br)c1,0.18902059999999998,0.057341237,0.5854853,0.0065326826
1393,c1cncc([C@H]2CCCN2)c1,0.1337798,0.009813055000000001,0.6134124400000001,0.0070310114
1394,Cc1cncc([C@@H]2CCCN2)c1,0.15974693,0.014885889000000001,0.6072696,0.008080457000000001
1395,c1cncc(C2CCCN2)c1,0.1338208,0.009890184,0.61554354,0.006960983400000001
1396,Clc1cncc([C@@H]2CCCN2)c1,0.16029651,0.018744502,0.5753423999999999,0.004399806
1397,CC/C=C\CC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,0.8621712300000001,0.9399643,0.91480905,0.09176948
1398,CCN=C(O)Oc1cccc2c1OC(C)(C)O2,0.11498184500000001,0.023904623,0.5473831,0.008647655
1399,CC(C)N=C(O)Oc1cccc2c1OC(C)(C)O2,0.15281524,0.035701856000000004,0.48702234,0.010568174500000001
1400,CC1(C)Oc2cccc(OC(O)=NCCN)c2O1,0.13963377,0.017629063,0.56443423,0.09711166
1401,CC1(C)Oc2cccc(OC(O)=NCCO)c2O1,0.14624438,0.025827361,0.54538053,0.03809249
1402,CCN=C(O)Oc1cccc2ccccc12,0.14372192,0.007199253,0.11245533,0.007363695700000001
1403,CCCN=C(O)Oc1cccc2ccccc12,0.15990986000000001,0.011276499,0.10944427,0.010465021000000001
1404,CC(C)N=C(O)Oc1cccc2ccccc12,0.18237296,0.0097688,0.09414293,0.00959917
1405,CN=C(O)Oc1cccc2ncccc12,0.12641434000000001,0.0050189234,0.2738849,0.011094619
1406,CCN=C(O)Oc1cccc2c1OC(C)(C)C2,0.14356415,0.022181172000000002,0.5486801,0.008276332
1407,CCCN=C(O)Oc1cccc2c1OC(C)(C)C2,0.15963325,0.034769062,0.5312723,0.011242335000000001
1408,CC(C)N=C(O)Oc1cccc2c1OC(C)(C)C2,0.17989625,0.036641482,0.47957429999999995,0.010062595
1409,CC1(C)Cc2cccc(OC(O)=NCCN)c2O1,0.16646406,0.021196641000000002,0.56181,0.09116731
1410,CCN=C(O)ON=CC(C)(C)SC,0.12067739000000001,0.0030989514,0.69704026,0.0003872712
1411,CN=C(O)ON=CC(C)(C)S,0.12795299999999998,0.0021934342000000003,0.8620146,0.00027149115
1412,CSC(C)(C)CN=C(O)ON=CC(C)(C)C,0.19973959,0.028344212,0.6258974700000001,0.0006665717
1413,CC(C)(C)C=NOC(O)=NCC(C)(C)S,0.22074413,0.059353699999999995,0.8105418999999999,0.0007398636699999999
1414,CCS(=O)(=O)C(C)(C)C=NOC(O)=NC,0.25472456,0.0074171447,0.8191058999999999,0.0029147407
1415,CN=C(O)ON=CC(C)(C)S(=O)(=O)OC,0.19945969,0.0028173390000000003,0.73187566,0.0021464026
1416,CCCN(CCC)c1c(C)cc(OC(O)=NC)cc1C,0.20370793,0.056512322000000004,0.20243186,0.018648023
1417,CCN(CC)c1c(C)cc(OC(O)=NC)cc1C,0.15932833,0.012799571000000001,0.2781093,0.0076630823
1418,C=CCN(C/C=C\C)c1c(C)cc(OC(O)=NC)cc1C,0.18822178,0.06887841,0.25192016,0.01865153
1419,CN=C(O)Oc1cc(C)c(N(CC=C(C)C)C(C)C)cc1C,0.21789737,0.18815109,0.35041943000000003,0.029428264000000003
1420,CCN=C(O)Oc1ccc(N(C)C)c(C)c1,0.10481656,0.0027953242,0.43661997,0.0045674946
1421,CN=C(O)Oc1ccc(N(C)C)c(Cl)c1,0.08298997,0.003082776,0.42322436,0.00160045
1422,CN=C(O)Oc1ccc(N(C)C)c(Br)c1,0.11063632,0.0027111808,0.52302843,0.0030331195
1423,CN=C(O)Oc1ccc([N+](C)=O)c(C)c1,0.11520807400000001,0.0013681906,0.49910966,0.06225466
1424,CCC(C)c1cccc(OC(O)=NC)c1,0.10780746000000001,0.005039715,0.39233947,0.0035110460000000003
1425,C=C(C)c1cccc(OC(O)=NC)c1,0.1024896,0.00219635,0.32287917,0.0020174244
1426,CN=C(O)Oc1cccc(C(C)C)c1,0.10237735,0.0030789538,0.37713182,0.0020776016
1427,CC(C)(C)c1cc(OC(O)=NC(=O)O)cc(C(C)(C)C)c1,0.19753452,0.03428785,0.17662756000000002,0.02209477
1428,C=C(O)Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1,0.24861684,0.024579512,0.18325825,0.008506483
1429,CC(C)(C)c1cc(OC(O)=NC=O)cc(C(C)(C)C)c1,0.23523912,0.06789781,0.16049823,0.019586034000000002
1430,CC(C)(C)c1cc(OC(=O)N=C(O)O)cc(C(C)(C)C)c1,0.22386141,0.09014877,0.18400522,0.024098683000000003
1431,CN=C(O)Oc1cc(C)c(C)cc1C,0.14365557,0.0013481792,0.37305644,0.0012126976
1432,CCN=C(O)Oc1cc(C)c(C)cc1Cl,0.13580382,0.0042584552000000005,0.32949639999999997,0.0009992437
1433,CN=C(O)Oc1cc(C)c(C)cc1Br,0.1603083,0.0024294725,0.4244419,0.001223651
1434,CCc1cc(Cl)c(OC(O)=NC)cc1C,0.12279104,0.0039200373,0.43279439999999997,0.0010887058
1435,CN=C(O)Oc1ccccc1C,0.09370120600000001,0.0006833770000000001,0.4314263,0.0009576765599999999
1436,CN=C(O)Oc1ccccc1,0.08267288,0.0005508528000000001,0.37598267,0.0008855914
1437,CN=C(O)Oc1ccccc1Br,0.11116925600000001,0.0016156804000000001,0.50657684,0.0008626612
1438,CN=C(O)Oc1ccccc1F,0.11686126000000001,0.0007359535699999999,0.5723967600000001,0.0018395529
1439,CN=C(O)Oc1ccccc1SC,0.09592996000000001,0.0022875094,0.57369864,0.0009421517599999999
1440,CCN=C(O)Oc1ccccc1C,0.09917229999999999,0.0010355716,0.37275472,0.001242505
1441,CCN=C(O)Oc1ccccc1C1OCCO1,0.15816931,0.014932153,0.5080572,0.011349161
1442,CN=C(O)Oc1ccccc1C1OCCS1,0.14006744000000002,0.010113017,0.55372,0.0060820836000000005
1443,CN=C(O)Oc1ccccc1C1OCC(C)O1,0.16713093,0.013329423,0.5057263,0.012614593
1444,CN=C(O)Oc1ccc(SC)cc1,0.09637742,0.0025243175,0.5507582400000001,0.0010914161
1445,C=CCSc1ccc(OC(O)=NC)cc1,0.10057757,0.0052762483,0.5303938,0.0017946732000000002
1446,C=CSc1ccc(OC(O)=NC)cc1,0.112392195,0.0027391673,0.5083704,0.0012720205
1447,CN=C(O)Oc1ccccc1CSC,0.11236194000000001,0.0019154322,0.5015332,0.001697567
1448,CCCSCc1ccccc1OC(O)=NC,0.15765254,0.006850821,0.4369084,0.003859116
1449,C=CCSCc1ccccc1OC(O)=NC,0.13494484,0.0062337075,0.46987095,0.0036821668
1450,C=Cc1cc(CC)cc(OC(O)=NC)c1,0.109103195,0.0024114524000000003,0.28062493,0.0032613473
